11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,1819
17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,2154
12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,1944
13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,1932
12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886,1886
10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,1820
12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,1889
12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,1868
11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,1843
10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850,1850
14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,2030
14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,2083
11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,1861
10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,1755
12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,1895
12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,1883
10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,1755
10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,1811
224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50,50
1810,1.17999994754791,1.17999994754791,0,0,0,1.12999999523163,0.00999999977648258,0,0,121,1319,1373,1373
815,0.529999971389771,0.529999971389771,0,0,0,0.529999971389771,0,0,0,47,1393,1264,1264
1985,1.28999996185303,1.28999996185303,0,0,0,1.27999997138977,0.00999999977648258,0,0,112,1328,1350,1350
1905,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,95,1345,1342,1342
1552,1.00999999046326,1.00999999046326,0,0,0,1,0,0,0,66,1374,1300,1300
1675,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,84,1356,1313,1313
4506,2.9300000667572,2.9300000667572,0,0.509999990463257,0.270000010728836,2.15000009536743,0.00999999977648258,7,4,144,1285,1498,1498
9218,5.98999977111816,5.98999977111816,0,0,0,5.96999979019165,0.00999999977648258,0,0,221,1219,1541,1541
1556,1.00999999046326,1.00999999046326,0,0,0,1.00999999046326,0.00999999977648258,0,0,88,1352,1327,1327
2910,1.88999998569489,1.88999998569489,0,0,0,1.87999999523163,0.00999999977648258,0,0,157,1283,1452,1452
18464,12,12,0,0,0,12,0,0,0,270,1170,1574,1574
1335,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,74,1366,1308,1308
1004,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,55,1385,1276,1276
1111,0.720000028610229,0.720000028610229,0,0,0,0.720000028610229,0,0,0,54,1386,1278,1278
6344,4.11999988555908,4.11999988555908,0,0,0,4.09999990463257,0,0,0,143,1297,1409,1409
3572,2.3199999332428,2.3199999332428,0,0,0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,1370
3910,2.53999996185303,2.53999996185303,0,0.469999998807907,0.25,1.80999994277954,0.00999999977648258,7,7,186,1240,1555,1555
10000,6.5,6.5,0,0,0,6.5,0,0,0,172,1268,1469,1469
6627,4.30999994277954,4.30999994277954,0,0,0,4.30999994277954,0,0,0,89,604,706,706
4636,3.41000008583069,3.41000008583069,0,0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,3323
20237,14.710000038147,14.710000038147,0,2.5699999332428,6.40000009536743,5.73000001907349,0.00999999977648258,34,141,347,918,4029,4029
12912,9.40999984741211,9.40999984741211,0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436,3436
2819,2.04999995231628,2.04999995231628,0,0.310000002384186,0.170000001788139,1.55999994277954,0.00999999977648258,4,4,87,1345,2444,2444
9921,7.21000003814697,7.21000003814697,0,0.340000003576279,1.51999998092651,5.3600001335144,0,5,35,219,1181,3098,3098
8046,5.84999990463257,5.84999990463257,0,1.28999996185303,2.11999988555908,2.45000004768372,0,18,41,137,1244,2925,2925
11166,8.11999988555908,8.11999988555908,0,0.209999993443489,2.41000008583069,5.5,0,3,58,230,1149,3202,3202
7842,5.69999980926514,5.69999980926514,0,0.479999989271164,2.41000008583069,2.80999994277954,0,7,43,161,1229,2928,2928
13840,10.0600004196167,10.0600004196167,0,1.30999994277954,3.72000002861023,5.03000020980835,0,18,81,192,1149,3290,3290
1329,0.970000028610229,0.970000028610229,0,0,0,0.970000028610229,0,0,0,35,207,489,489
6847,4.53000020980835,4.53000020980835,0,0.610000014305115,0.370000004768372,3.54999995231628,0,9,9,251,1171,1969,1969
5367,3.54999995231628,3.54999995231628,0,0,0,3.54999995231628,0,0,0,263,1177,1889,1889
2841,1.87999999523163,1.87999999523163,0,0,0,1.87999999523163,0,0,0,136,1114,1636,1636
0,0,0,0,0,0,0,0,0,0,0,669,1347,1347
0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347
7,0,0,0,0,0,0,0,0,0,1,1439,1349,1349
6344,4.19000005722046,4.19000005722046,0,0,0,4.19000005722046,0,0,0,290,1150,1965,1965
5316,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,221,1219,1824,1824
4979,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,184,620,1807,1807
6556,4.34000015258789,4.34000015258789,0,0,0,4.32999992370605,0,0,0,305,810,1971,1971
5430,3.58999991416931,3.58999991416931,0,0,0,3.58999991416931,0,0,0,251,1189,1888,1888
0,0,0,0,0,0,0,0,0,0,0,426,399,399
4317,2.99000000953674,2.99000000953674,0,0,0.370000004768372,2.61999988555908,0,0,11,192,854,2590,2590
5662,3.92000007629395,3.92000007629395,0,0,0,3.92000007629395,0,0,0,267,858,2783,2783
3198,2.21000003814697,2.21000003814697,0,0,0,2.21000003814697,0,0,0,146,1183,2449,2449
2352,1.62999999523163,1.62999999523163,0,0,0,1.62999999523163,0,0,0,128,829,2380,2380
2234,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,108,912,2344,2344
1259,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,73,938,2202,2202
768,0.529999971389771,0.529999971389771,0,0,0,0.529999971389771,0,0,0,43,1397,2130,2130
519,0.360000014305115,0.360000014305115,0,0,0,0.360000014305115,0,0,0,34,1406,2088,2088
2523,1.75,1.75,0,0,0.370000004768372,1.37999999523163,0,0,9,134,1250,2443,2443
2105,1.46000003814697,1.46000003814697,0,0,0,1.46000003814697,0,0,0,139,805,2442,2442
1209,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,73,842,2255,2255
24,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,161,942,942
13603,9.60000038146973,9.60000038146973,0,5.46000003814697,0.629999995231628,3.50999999046326,0,72,16,213,1139,2645,2645
5477,3.83999991416931,3.83999991416931,0,0,0,3.83999991416931,0,0,0,237,1203,2040,2040
11144,7.82000017166138,7.82000017166138,0,1.78999996185303,0.889999985694885,5.1399998664856,0,25,22,279,1114,2395,2395
15313,11,11,0,5.01999998092651,1.28999996185303,4.69000005722046,0,62,19,233,1126,2581,2581
10805,7.59000015258789,7.59000015258789,0,0.720000028610229,0.980000019073486,5.8899998664856,0,36,37,298,1069,2735,2735
15392,10.9300003051758,10.9300003051758,0,3.4300000667572,1.75,5.75,0,47,42,258,1093,2733,2733
18247,13.8299999237061,13.8299999237061,0,7.1100001335144,2.21000003814697,4.51000022888184,0,72,62,252,1054,3021,3021
13023,9.26000022888184,9.26000022888184,0,3.23000001907349,0.560000002384186,5.46999979019165,0,40,12,296,1092,2577,2577
16267,12.5900001525879,12.5900001525879,0,5.75,0.469999998807907,6.36999988555908,0,44,16,302,1078,2811,2811
10005,7.01999998092651,7.01999998092651,0,0.0799999982118607,1.04999995231628,5.90000009536743,0,1,23,339,1077,2458,2458
10106,7.09000015258789,7.09000015258789,0,1.21000003814697,0.560000002384186,5.32999992370605,0,41,16,272,1111,2568,2568
6717,4.71999979019165,4.71999979019165,0,3.23000001907349,0.219999998807907,1.26999998092651,0,41,5,67,551,1140,1140
2605,1.62000000476837,1.62000000476837,0,0,0,1.62000000476837,0,0,0,166,729,1407,1407
1229,0.759999990463257,0.759999990463257,0,0,0,0.759999990463257,0,0,0,69,795,1237,1237
2308,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,115,720,1330,1330
6679,4.1399998664856,4.1399998664856,0,0,0,4.1399998664856,0,0,0,263,644,1583,1583
5645,3.5,3.5,0,0,0,3.5,0,0,0,248,621,1538,1538
3180,1.97000002861023,1.97000002861023,0,0,0,1.97000002861023,0,0,0,185,738,1421,1421
2767,1.72000002861023,1.72000002861023,0,0,0,1.72000002861023,0,0,0,170,673,1392,1392
3762,2.32999992370605,2.32999992370605,0,0,0,2.32999992370605,0,0,0,173,719,1425,1425
3098,1.91999995708466,1.91999995708466,0,0,0,1.91999995708466,0,0,0,185,700,1413,1413
5142,3.19000005722046,3.19000005722046,0,0,0,3.19000005722046,0,0,0,230,654,1515,1515
3279,2.02999997138977,2.02999997138977,0,0,0,2.02999997138977,0,0,0,164,694,1405,1405
1019,0.629999995231628,0.629999995231628,0,0,0,0.629999995231628,0,0,0,64,223,600,600
0,0,0,0,0,0,0,0,0,0,0,1440,1324,1324
0,0,0,0,0,0,0,0,0,0,0,1440,1324,1324
0,0,0,0,0,0,0,0,0,0,0,1440,1324,1324
0,0,0,0,0,0,0,0,0,0,0,1440,1324,1324
4931,3.3199999332428,3.3199999332428,0,0,0,3.3199999332428,0,0,0,175,1265,1708,1708
6999,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,320,1120,1950,1950
1846,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,93,1347,1508,1508
3417,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,153,1287,1625,1625
4863,3.27999997138977,3.27999997138977,0,0.0599999986588955,0.419999986886978,2.79999995231628,0,1,11,208,1220,1772,1772
2277,1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,103,1337,1530,1530
11230,7.67000007629395,7.67000007629395,0,0.889999985694885,0.119999997317791,6.65999984741211,0,10,2,390,1038,2206,2206
2098,1.4099999666214,1.4099999666214,0,0,0,1.4099999666214,0,0,0,69,617,790,790
10272,6.78999996185303,6.78999996185303,0,0.159999996423721,3.11999988555908,3.5,0,2,58,208,700,2041,2041
10533,7.09999990463257,7.09999990463257,0,1.76999998092651,2.05999994277954,3.26999998092651,0,21,35,255,615,2187,2187
6760,4.46999979019165,4.46999979019165,0,0,0,4.46999979019165,0,0,0,250,613,1929,1929
8328,5.51000022888184,5.51000022888184,0,0,2,3.5,0,0,33,212,804,1935,1935
15459,10.2200002670288,10.2200002670288,0,3.58999991416931,0.810000002384186,5.82000017166138,0,51,16,327,583,2438,2438
7485,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,324,491,2035,2035
10254,6.80000019073486,6.80000019073486,0,1.41999995708466,1.23000001907349,4.15999984741211,0,21,25,231,638,2099,2099
10114,6.82000017166138,6.82000017166138,0,1.63999998569489,0.479999989271164,4.67999982833862,0,18,9,269,696,2096,2096
11107,7.34000015258789,7.34000015258789,0,0.899999976158142,2.75999999046326,3.6800000667572,0,14,46,196,759,2058,2058
10320,6.84999990463257,6.84999990463257,0,0.680000007152557,1.23000001907349,4.94000005722046,0,15,32,315,1002,2338,2338
10209,6.75,6.75,0,0.159999996423721,0.349999994039536,6.23000001907349,0,2,6,316,711,2104,2104
16081,10.6300001144409,10.6300001144409,0,1.25,1.82000005245209,7.55999994277954,0,16,32,401,970,2488,2488
10078,6.82999992370605,6.82999992370605,0,1.01999998092651,0.119999997317791,5.69000005722046,0,12,3,303,463,2164,2164
10001,6.6100001335144,6.6100001335144,0,0.330000013113022,2.9300000667572,3.35999989509583,0,5,52,196,788,2009,2009
0,0,0,0,0,0,0,0,0,0,0,425,399,399
890,0.600000023841858,0.600000023841858,0,0,0,0.600000023841858,0,0,0,41,1399,1335,1335
2214,1.49000000953674,1.49000000953674,0,0,0,1.49000000953674,0,0,0,197,1243,1559,1559
7640,5.13000011444092,5.13000011444092,0,0.189999997615814,0.800000011920929,4.15000009536743,0,3,15,315,1107,1845,1845
9713,6.53000020980835,6.53000020980835,0,0.340000003576279,0.889999985694885,5.28999996185303,0,6,24,355,1055,2046,2046
8432,5.67000007629395,5.67000007629395,0,0,0,5.65000009536743,0.00999999977648258,0,0,374,1066,1953,1953
7350,4.94000005722046,4.94000005722046,0,0,0,4.94000005722046,0,0,0,382,1058,1910,1910
9353,6.30999994277954,6.30999994277954,0,0.370000004768372,0.689999997615814,5.23999977111816,0,5,17,363,1055,2035,2035
7157,4.80999994277954,4.80999994277954,0,0,0,4.80999994277954,0,0,0,380,1060,1944,1944
14103,9.5600004196167,9.5600004196167,0,3.01999998092651,0.409999996423721,6.1399998664856,0.00999999977648258,46,8,288,1098,2257,2257
5290,3.54999995231628,3.54999995231628,0,0.0399999991059303,0.340000003576279,3.17000007629395,0,1,8,251,1180,1724,1724
7497,5.03999996185303,5.03999996185303,0,0,0,5.03999996185303,0,0,0,357,882,1741,1741
0,0,0,0,0,0,0,0,0,0,0,1440,0,0
0,0,0,0,0,0,0,0,0,0,0,1440,1920,1920
0,0,0,0,0,0,0,0,0,0,0,1440,1920,1920
0,0,0,0,0,0,0,0,0,0,0,1440,1920,1920
0,0,0,4.82803201675415,0,0,0,0,0,660,0,780,4562,4562
4126,3.22000002861023,0,3.21868801116943,0,0,3.22000002861023,0,0,0,720,720,2881,2881
0,0,0,0,0,0,0,0,0,0,0,1440,1920,1920
0,0,0,0,0,0,0,0,0,0,0,1440,1920,1920
2063,1.61000001430511,0,1.60934400558472,0,0,1.61000001430511,0,0,0,630,99,1144,1144
5785,3.95000004768372,3.95000004768372,0,0,0,3.91000008583069,0.0399999991059303,0,0,311,1129,1852,1852
7625,5.23000001907349,5.23000001907349,0,1.67999994754791,0.0399999991059303,3.5,0.00999999977648258,24,1,341,1074,2069,2069
4706,3.21000003814697,3.21000003814697,0,0,0,3.21000003814697,0,0,0,299,1141,1816,1816
5861,4.01999998092651,4.01999998092651,0,1.29999995231628,0.219999998807907,2.49000000953674,0.00999999977648258,20,7,233,1180,1878,1878
4460,3.03999996185303,3.03999996185303,0,0,0,3.01999998092651,0.0299999993294477,0,0,248,1192,1787,1787
6406,4.3899998664856,4.3899998664856,0,0.779999971389771,0.0900000035762787,3.51999998092651,0.00999999977648258,17,4,325,1094,2010,2010
7392,5.09999990463257,5.09999990463257,0,0.870000004768372,0.159999996423721,4.05000019073486,0.0199999995529652,14,9,332,1085,2038,2038
5551,3.78999996185303,3.78999996185303,0,0,0,3.76999998092651,0.00999999977648258,0,0,282,1158,1815,1815
8827,6.25,6.25,0,1.76999998092651,0.479999989271164,4,0.00999999977648258,21,10,346,1063,2062,2062
4662,3.1800000667572,3.1800000667572,0,1.03999996185303,0.150000005960464,1.99000000953674,0,22,4,152,735,1276,1276
4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,1288
7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,1490
11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,1630
11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,1648
12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,1649
15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,1783
8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,1431
10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,1524
14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,1697
3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,1232
3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,1223
759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,182
5543,3.97000002861023,3.97000002861023,0,0,0,3.96000003814697,0.00999999977648258,0,0,254,757,2990,2990
3226,2.30999994277954,2.30999994277954,0,0,0,2.27999997138977,0,0,0,136,771,2480,2480
3023,2.17000007629395,2.17000007629395,0,0,0,2.14000010490417,0,0,0,145,1005,2570,2570
5906,4.23000001907349,4.23000001907349,0,0,0.159999996423721,4.03999996185303,0,0,10,215,874,3016,3016
12483,8.98999977111816,8.98999977111816,0,1.45000004768372,0.569999992847443,6.90000009536743,0,25,14,309,599,3830,3830
8940,6.40999984741211,6.40999984741211,0,0,0,0.610000014305115,0.0399999991059303,0,0,47,986,3706,3706
368,0.259999990463257,0.259999990463257,0,0,0,0,0,0,0,0,1440,2024,2024
5702,4.09000015258789,4.09000015258789,0,0,0,0,0,0,0,0,1440,2980,2980
10330,7.40999984741211,7.40999984741211,0,0,0,0,0,0,0,0,1440,3728,3728
8778,6.28999996185303,6.28999996185303,0,0,0,0,0,0,0,0,1440,3348,3348
6662,4.78000020980835,4.78000020980835,0,0,0,0,0,0,0,0,1440,3162,3162
6309,4.51999998092651,4.51999998092651,0,0,0,0,0,0,0,0,1440,3140,3140
1951,1.4099999666214,1.4099999666214,0,0,0,0,0,0,0,0,1440,1980,1980
5563,3.99000000953674,3.99000000953674,0,0,0,0,0,0,0,0,1440,3681,3681
4370,3.13000011444092,3.13000011444092,0,0,0,0,0,0,0,0,1440,3444,3444
7144,5.11999988555908,5.11999988555908,0,0,0,0,0,0,0,0,1440,3510,3510
2106,1.50999999046326,1.50999999046326,0,0.0199999995529652,0.0500000007450581,0.209999993443489,0,31,45,75,1289,4010,4010
4152,2.98000001907349,2.98000001907349,0,0,0,2.96000003814697,0,0,0,187,1253,2976,2976
5400,3.86999988555908,3.86999988555908,0,0,0,3.84999990463257,0,0,0,258,795,3418,3418
7428,5.32999992370605,5.32999992370605,0,0.870000004768372,0.920000016689301,3.50999999046326,0,18,33,261,860,3439,3439
5351,3.83999991416931,3.83999991416931,0,0.620000004768372,0.180000007152557,3.00999999046326,0,15,17,210,748,3338,3338
4299,3.09999990463257,3.09999990463257,0,0.0900000035762787,0.209999993443489,2.74000000953674,0.0399999991059303,3,15,162,752,2892,2892
6107,4.38000011444092,4.38000011444092,0,0,0,4.3600001335144,0,0,0,265,776,3313,3313
6429,4.59999990463257,4.59999990463257,0,0,0.949999988079071,3.65000009536743,0,0,28,193,741,3118,3118
6880,4.92999982833862,4.92999982833862,0,0.5,0.759999990463257,3.65000009536743,0,7,19,165,1249,2966,2966
7476,5.3600001335144,5.3600001335144,0,0,0,5.30999994277954,0,0,0,263,920,3253,3253
6581,4.71999979019165,4.71999979019165,0,0,0.28999999165535,4.3899998664856,0,0,8,241,1191,3032,3032
10480,7.51000022888184,7.51000022888184,0,0.409999996423721,1.47000002861023,5.01000022888184,0.0399999991059303,6,37,272,1125,4034,4034
7734,5.55000019073486,5.55000019073486,0,1.1599999666214,0.490000009536743,3.8199999332428,0.0599999986588955,20,12,223,1185,3264,3264
5129,3.6800000667572,3.6800000667572,0,0.180000007152557,0.239999994635582,3.21000003814697,0.00999999977648258,5,7,176,1178,2817,2817
2993,2.15000009536743,2.15000009536743,0,0,0,2.08999991416931,0,0,0,114,888,2507,2507
8,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,321,446,446
0,0,0,0,0,0,0,0,0,0,0,1440,1777,1777
0,0,0,0,0,0,0,0,0,0,0,1440,1777,1777
8433,6.23000001907349,6.23000001907349,0,2.45000004768372,0.330000013113022,3.44000005722046,0,30,7,135,1268,2453,2453
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
2139,1.55999994277954,1.55999994277954,0,0,1.29999995231628,0.259999990463257,0,0,28,15,1397,1935,1935
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
949,0.689999997615814,0.689999997615814,0,0,0,0.689999997615814,0,0,0,34,1406,1870,1870
0,0,0,0,0,0,0,0,0,0,0,1440,1777,1777
44,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,2,1438,1782,1782
2660,1.94000005722046,1.94000005722046,0,0,0,1.94000005722046,0,0,0,46,1394,1978,1978
5561,4.19000005722046,4.19000005722046,0,0,0,4.07000017166138,0,0,0,169,1271,2296,2296
7239,5.34000015258789,5.34000015258789,0,0.550000011920929,0.360000014305115,4.38000011444092,0,7,7,190,1236,2484,2484
7,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1787,1787
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
2275,1.67999994754791,1.67999994754791,0,0,0,1.6599999666214,0,0,0,86,1354,2005,2005
8,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1778,1778
5137,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,160,1280,2293,2293
5419,4,4.57000017166138,0.055842999368906,0,0,3.91000008583069,0.0599999986588955,0,0,145,1295,2259,2259
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776
18,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1780,1780
4,0,0,0,0,0,0,0,0,0,1,1439,1778,1778
8426,6.15999984741211,6.15999984741211,0,0.129999995231628,5.48999977111816,0.540000021457672,0,2,120,25,1293,2360,2360
1650,1.21000003814697,1.21000003814697,0,0,0,1.21000003814697,0,0,0,60,1380,1952,1952
3434,2.50999999046326,2.50999999046326,0,0.0700000002980232,0.300000011920929,2.14000010490417,0,1,7,108,1324,2101,2101
6801,4.98000001907349,4.98000001907349,0,0,0,4.96999979019165,0,0,0,193,1247,2393,2393
187,0.140000000596046,0.140000000596046,0,0,0,0.140000000596046,0,0,0,11,400,538,538
5643,3.78999996185303,3.78999996185303,0,0.230000004172325,0.330000013113022,3.23000001907349,0,3,8,199,683,1958,1958
9043,6.07000017166138,6.07000017166138,0,0.25,0.430000007152557,5.36999988555908,0,4,12,244,702,2141,2141
8144,5.46000003814697,5.46000003814697,0,0.25,0.610000014305115,4.6100001335144,0,4,17,247,1125,2129,2129
9343,6.26999998092651,6.26999998092651,0,0.959999978542328,0.850000023841858,4.46000003814697,0,14,20,268,654,2216,2216
8405,5.65999984741211,5.65999984741211,0,1.12999999523163,0.189999997615814,4.34000015258789,0,15,4,257,621,2154,2154
